#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
A0A6H2FRN9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.4e-13   1.4e-13   48.9   0.0     1   135     1   134     1   136 0.96 -
A0A193KFE0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.6e-13   1.6e-13   48.7   0.0     1   133     1   132     1   135 0.93 -
A0A4Y3IUR5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.6e-13   1.6e-13   48.7   0.0     1   133     1   132     1   135 0.93 -
A0A511QWC3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.6e-13   1.6e-13   48.7   0.0     1   133     1   132     1   135 0.93 -
A0A0M0HMG7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.1   1   1   1.7e-13   1.7e-13   48.7   0.1     1   133     1   132     1   134 0.94 -
A0A1R3GSQ3_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.2   1   1   1.8e-13   1.8e-13   48.5   0.2     1   144     1   147     1   149 0.83 -
A0A1R3JVQ7_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.2   1   1   1.8e-13   1.8e-13   48.5   0.2     1   144     1   147     1   149 0.83 -
A0A5P9CPE6_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.1   1   1   1.4e-13   1.4e-13   48.9   0.1     1   129     1   128     1   132 0.93 -
A0A6L8LYN9_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.1   1   1   1.4e-13   1.4e-13   48.9   0.1     1   129     1   128     1   132 0.93 -
A0A178VHJ5_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.7e-13   1.7e-13   48.6   0.0     1   143     1   146     1   149 0.85 -
B9DH71_class_2_c1_domain     -            149 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.7e-13   1.7e-13   48.6   0.0     1   143     1   146     1   149 0.85 -
A0A0H2QF81_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.8e-13   1.8e-13   48.6   0.0     1   133     1   132     1   135 0.93 -
A0A0N0ZCT8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.3e-13   49.0   0.0   1   1   1.8e-13   1.8e-13   48.6   0.0     1   133     1   132     1   135 0.93 -
A0A0E0L607_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.3e-13   48.9   0.3   1   1     2e-13     2e-13   48.4   0.3     1   144     1   147     1   149 0.82 -
A0A4P7JMV0_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.0   1   1   1.6e-13   1.6e-13   48.7   0.0     1   134     1   133     1   134 0.93 -
A0A2M8GUC8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.7e-13   1.7e-13   48.6   0.1     1   133     1   132     1   135 0.94 -
A0A2S6IQ18_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.3   1   1   1.7e-13   1.7e-13   48.7   0.3     1   136     1   135     1   143 0.92 -
F2D434_class_2_c1_domain     -            149 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   2.1e-13   2.1e-13   48.3   0.1     1   143     1   146     1   148 0.82 -
F2DCS7_class_2_c1_domain     -            149 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   2.1e-13   2.1e-13   48.3   0.1     1   143     1   146     1   148 0.82 -
A0A6A5NSZ8_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.0   1   1   1.7e-13   1.7e-13   48.6   0.0     1   144     1   147     1   149 0.85 -
A0A086WW51_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.6e-13   1.6e-13   48.7   0.1     1   129     1   128     1   132 0.93 -
A0A097QPE6_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.6e-13   1.6e-13   48.7   0.1     1   129     1   128     1   132 0.93 -
A0A0F4NSV8_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.6e-13   1.6e-13   48.7   0.1     1   129     1   128     1   132 0.93 -
A0A2A2MLJ0_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.6e-13   1.6e-13   48.7   0.1     1   129     1   128     1   132 0.93 -
A0A649YU46_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.6e-13   1.6e-13   48.7   0.1     1   129     1   128     1   132 0.93 -
A0A6B8NAG8_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.6e-13   1.6e-13   48.7   0.1     1   129     1   128     1   132 0.93 -
A0A7Y3ZTW2_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.1   1   1   1.6e-13   1.6e-13   48.7   0.1     1   129     1   128     1   132 0.93 -
A0A859CSS6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.0   1   1   1.7e-13   1.7e-13   48.6   0.0     1   135     1   134     1   136 0.93 -
W0HLJ5_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.0   1   1   1.7e-13   1.7e-13   48.6   0.0     1   133     1   132     1   136 0.92 -
W0HTA5_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   1.4e-13   48.9   0.0   1   1   1.7e-13   1.7e-13   48.6   0.0     1   133     1   132     1   136 0.92 -
A0A1T5I5U4_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.5e-13   48.8   0.0   1   1   1.7e-13   1.7e-13   48.7   0.0     1   132     1   131     1   132 0.94 -
C9P8Z9_class_2_c1_domain     -            132 kari_class_1_swissprot_c1_domains -            146   1.5e-13   48.8   0.0   1   1   1.6e-13   1.6e-13   48.7   0.0     1   130     1   129     1   132 0.93 -
A0A2Z4PQ94_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.5e-13   48.8   0.0   1   1   1.9e-13   1.9e-13   48.4   0.0     1   135     1   134     1   138 0.93 -
A0A1B1E8Y0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.5e-13   48.8   0.0   1   1   1.8e-13   1.8e-13   48.5   0.0     1   133     1   132     1   135 0.93 -
A0A3B7CUP5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.5e-13   48.8   0.0   1   1   1.8e-13   1.8e-13   48.5   0.0     1   133     1   132     1   135 0.93 -
A0A432CTZ9_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.5e-13   48.8   0.1   1   1   1.7e-13   1.7e-13   48.6   0.1     1   129     1   128     1   132 0.93 -
E8LUC4_class_2_c1_domain     -            132 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.0   1   1   1.7e-13   1.7e-13   48.6   0.0     1   129     1   128     1   132 0.93 -
A0A7R6PJ77_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.0   1   1   2.1e-13   2.1e-13   48.3   0.0     1   135     1   134     1   138 0.93 -
A0A834TIP5_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.0   1   1   2.2e-13   2.2e-13   48.3   0.0     1   144     1   147     1   149 0.84 -
A0A6I9RGK8_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.2   1   1   2.4e-13   2.4e-13   48.1   0.2     1   144     1   147     1   149 0.82 -
R0FMJ6_class_2_c1_domain     -            149 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.0   1   1     2e-13     2e-13   48.4   0.0     1   143     1   146     1   149 0.85 -
A0A0D2ULW4_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.0   1   1   2.1e-13   2.1e-13   48.4   0.0     1   144     1   147     1   149 0.85 -
A0A7J8SNA6_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.0   1   1   2.1e-13   2.1e-13   48.4   0.0     1   144     1   147     1   149 0.85 -
A0A2R6QXI3_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.6e-13   48.7   0.0   1   1   2.1e-13   2.1e-13   48.3   0.0     1   144     1   147     1   149 0.85 -
A0A6P6BC45_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.7   0.0   1   1   2.1e-13   2.1e-13   48.3   0.0     1   144     1   147     1   149 0.85 -
A0A0D9WK04_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.6   0.3   1   1   2.5e-13   2.5e-13   48.1   0.3     1   144     1   147     1   149 0.81 -
A0A1R4B3X8_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.6   0.0   1   1     2e-13     2e-13   48.4   0.0     1   130     1   129     1   132 0.93 -
A0A6H2F6V6_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.6   0.0   1   1     2e-13     2e-13   48.4   0.0     1   134     1   133     1   136 0.95 -
A0A2A4MKX6_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.6   0.0   1   1   1.9e-13   1.9e-13   48.5   0.0     1   133     1   132     1   133 0.90 -
A0A2T3JZE7_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.6   0.0   1   1   1.9e-13   1.9e-13   48.5   0.0     1   132     1   131     1   132 0.94 -
A0A5B6WAQ1_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.6   0.0   1   1   2.1e-13   2.1e-13   48.3   0.0     1   144     1   147     1   149 0.85 -
A0A6H2FL14_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   1.7e-13   48.6   0.0   1   1   2.2e-13   2.2e-13   48.3   0.0     1   136     1   135     1   137 0.93 -
A0A1T4SHX8_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.8e-13   48.6   0.0   1   1   2.1e-13   2.1e-13   48.3   0.0     1   130     1   129     1   132 0.93 -
A0A396U2S9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.8e-13   48.5   0.1   1   1   2.2e-13   2.2e-13   48.3   0.1     1   134     1   133     1   136 0.95 -
A0A3Q9GFA7_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.8e-13   48.5   0.2   1   1   2.1e-13   2.1e-13   48.3   0.2     1   131     1   130     1   132 0.92 -
A0A2G0QED4_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.9e-13   48.5   0.0   1   1   2.2e-13   2.2e-13   48.3   0.0     1   131     1   130     1   132 0.91 -
A0A5C8ZN46_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.9e-13   48.5   0.1   1   1   2.3e-13   2.3e-13   48.2   0.1     5   133     5   132     3   134 0.92 -
A0A3D0CC21_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.9e-13   48.5   0.1   1   1   2.2e-13   2.2e-13   48.3   0.1     1   134     1   133     1   134 0.94 -
A0A5C7QYA4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.9e-13   48.5   0.0   1   1   2.6e-13   2.6e-13   48.0   0.0     1   133     1   132     1   135 0.90 -
A0A4Q5KJF0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.9e-13   48.5   0.0   1   1   2.3e-13   2.3e-13   48.2   0.0     1   133     1   132     1   135 0.93 -
A0A4Q5KUW9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.9e-13   48.5   0.0   1   1   2.3e-13   2.3e-13   48.2   0.0     1   133     1   132     1   135 0.93 -
A0A2Z7A452_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   1.9e-13   48.5   0.0   1   1   2.6e-13   2.6e-13   48.0   0.0     1   143     1   146     1   148 0.85 -
A0A557NU84_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     2e-13   48.4   0.0   1   1   2.4e-13   2.4e-13   48.1   0.0     1   133     1   132     1   135 0.94 -
A0A347UTS1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     2e-13   48.4   0.0   1   1   2.4e-13   2.4e-13   48.1   0.0     1   133     1   132     1   137 0.93 -
A0A1J5KUY7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     2e-13   48.4   0.1   1   1   2.5e-13   2.5e-13   48.1   0.1     1   132     1   131     1   134 0.93 -
A0A2N7GF98_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     2e-13   48.4   0.1   1   1   2.5e-13   2.5e-13   48.1   0.1     1   132     1   131     1   134 0.93 -
A0A2T3JD32_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.1e-13   48.3   0.0   1   1   2.4e-13   2.4e-13   48.2   0.0     1   132     1   131     1   132 0.94 -
A0A2T3PWY1_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.1e-13   48.3   0.0   1   1   2.4e-13   2.4e-13   48.2   0.0     1   132     1   131     1   132 0.94 -
A0A844PJ12_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.1e-13   48.3   0.1   1   1   2.6e-13   2.6e-13   48.0   0.1     1   132     1   131     1   134 0.93 -
A0A6J0ZL57_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.1e-13   48.3   0.0   1   1     3e-13     3e-13   47.8   0.0     1   143     1   146     1   149 0.83 -
A0A6N6RQZ3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.1e-13   48.3   0.0   1   1   2.5e-13   2.5e-13   48.1   0.0     1   133     1   132     1   135 0.93 -
A0A0Q0VGI1_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   2.1e-13   48.3   0.0   1   1   2.6e-13   2.6e-13   48.0   0.0     1   132     1   131     1   133 0.93 -
A4CD48_class_2_c1_domain     -            133 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.3   0.1   1   1   2.4e-13   2.4e-13   48.1   0.1     1   133     1   132     1   133 0.93 -
A0A7Y3Q3X3_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.3   0.0   1   1   2.6e-13   2.6e-13   48.0   0.0     1   130     1   129     1   132 0.92 -
A0A7Y3VWP4_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.3   0.0   1   1   2.6e-13   2.6e-13   48.0   0.0     1   130     1   129     1   132 0.92 -
A0A8B7BUX6_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.3   0.1   1   1   3.2e-13   3.2e-13   47.7   0.1     1   144     1   147     1   149 0.83 -
A0A6I3YBD9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.3   0.1   1   1   2.7e-13   2.7e-13   48.0   0.1     1   132     1   131     1   134 0.93 -
A0A8E2DBR4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.3   0.1   1   1   2.7e-13   2.7e-13   48.0   0.1     1   132     1   131     1   134 0.93 -
S5IY35_class_2_c1_domain     -            132 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.3   0.0   1   1   2.5e-13   2.5e-13   48.1   0.0     1   129     1   128     1   132 0.93 -
A0A4D6XSF1_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.2   0.0   1   1   2.7e-13   2.7e-13   48.0   0.0     1   133     1   132     1   133 0.93 -
A0A2E8HS36_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   2.2e-13   48.2   0.0   1   1   2.6e-13   2.6e-13   48.0   0.0     1   134     1   133     1   134 0.92 -
A0A8E2CC01_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.3e-13   48.2   0.1   1   1   2.8e-13   2.8e-13   47.9   0.1     1   131     1   130     1   134 0.93 -
A0A058ZZH9_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.3e-13   48.2   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   144     1   147     1   149 0.83 -
A0A803N1R5_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.3e-13   48.2   0.0   1   1   2.8e-13   2.8e-13   47.9   0.0     1   144     1   147     1   149 0.85 -
A0A7J7DCK9_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.3e-13   48.2   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   144     1   147     1   149 0.85 -
A0A510UIK5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.4e-13   48.2   0.1   1   1   2.9e-13   2.9e-13   47.8   0.1     1   132     1   131     1   134 0.93 -
A0A2A9F3U0_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.4e-13   48.2   0.0   1   1   2.7e-13   2.7e-13   48.0   0.0     1   130     1   129     1   132 0.93 -
A0A2T3NF00_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.5e-13   48.1   0.0   1   1   2.7e-13   2.7e-13   48.0   0.0     1   129     1   128     1   132 0.92 -
A0A7X0NFJ8_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.5e-13   48.1   0.1   1   1   2.9e-13   2.9e-13   47.9   0.1     1   131     1   130     1   132 0.91 -
A0A1A6KVH1_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.5e-13   48.1   0.1   1   1   2.9e-13   2.9e-13   47.9   0.1     1   132     1   131     1   132 0.94 -
A0A0F2IJ07_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.5e-13   48.1   0.0   1   1   2.8e-13   2.8e-13   47.9   0.0     1   129     1   128     1   132 0.93 -
A0A7T0RTQ3_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.5e-13   48.1   0.0   1   1   2.8e-13   2.8e-13   47.9   0.0     1   129     1   128     1   132 0.93 -
A0A136H7H5_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.5e-13   48.1   0.1   1   1   2.9e-13   2.9e-13   47.9   0.1     1   131     1   130     1   132 0.92 -
A0A5J9VHS8_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.5e-13   48.1   0.2   1   1   3.2e-13   3.2e-13   47.7   0.2     1   144     1   147     1   149 0.84 -
A0A099M8G5_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A151JIK1_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A151KZB5_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A1S2YIZ9_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1   3.2e-13   3.2e-13   47.7   0.0     1   144     1   147     1   149 0.86 -
A0A7Y4A8Z0_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.1   1   1   2.8e-13   2.8e-13   47.9   0.1     1   128     1   127     1   132 0.92 -
A0A090IP08_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1   3.2e-13   3.2e-13   47.7   0.0     1   133     1   132     1   135 0.93 -
A0A1B9PM04_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1   3.2e-13   3.2e-13   47.7   0.0     1   133     1   132     1   135 0.93 -
A0A5Q4ZTK0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1   3.2e-13   3.2e-13   47.7   0.0     1   133     1   132     1   135 0.93 -
A0A0Q0MR25_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   130     1   129     1   132 0.93 -
D0IMK0_class_2_c1_domain     -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   130     1   129     1   132 0.93 -
D2YES6_class_2_c1_domain     -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   130     1   129     1   132 0.93 -
A0A6G8D3L5_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.6e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   130     1   129     1   132 0.93 -
A0A0B0MU11_class_2_c1_domain -            149 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1   3.4e-13   3.4e-13   47.6   0.0     1   144     1   147     1   149 0.85 -
A0A454CUM4_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A812FF44_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A8B3DG06_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A8D5GA28_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1     3e-13     3e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A8H2JLX4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.1   1   1   3.4e-13   3.4e-13   47.7   0.1     1   132     1   131     1   134 0.91 -
A0A1H9Y438_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   133     1   132     1   135 0.93 -
A0A451CYE1_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1   3.2e-13   3.2e-13   47.7   0.0     1   133     1   132     1   133 0.92 -
D4F9S4_class_2_c1_domain     -            135 kari_class_1_swissprot_c1_domains -            146   2.7e-13   48.0   0.0   1   1   3.4e-13   3.4e-13   47.6   0.0     1   133     1   132     1   134 0.91 -
A0A8D4WB57_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.8e-13   47.9   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   129     1   128     1   132 0.93 -
A0A6H2F1T7_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   2.8e-13   47.9   0.0   1   1   3.1e-13   3.1e-13   47.8   0.0     1   134     1   133     1   134 0.95 -
A0A2J8GH00_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.8e-13   47.9   0.1   1   1   3.3e-13   3.3e-13   47.7   0.1     1   131     1   130     1   132 0.93 -
A0A2J8HXA5_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.8e-13   47.9   0.1   1   1   3.3e-13   3.3e-13   47.7   0.1     1   131     1   130     1   132 0.93 -
A0A7Y3N4C9_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.8e-13   47.9   0.1   1   1   3.3e-13   3.3e-13   47.7   0.1     1   131     1   130     1   132 0.93 -
A0A2J9UZX2_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.8e-13   47.9   0.0   1   1   3.4e-13   3.4e-13   47.7   0.0     1   130     1   129     1   132 0.93 -
A0A2S7WZL6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.5e-13   3.5e-13   47.6   0.0     1   133     1   132     1   135 0.93 -
A0A191W788_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A223N110_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A233HIM5_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A233IN38_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A290Q4G6_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A7U4FQW9_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A7Y3QYV6_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A853QZU4_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
F7YIE3_class_2_c1_domain     -            132 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   128     1   127     1   132 0.92 -
A0A244CV79_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   2.9e-13   47.9   0.2   1   1   3.4e-13   3.4e-13   47.6   0.2     1   134     1   133     1   142 0.92 -
A0A0X8LTS3_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146     3e-13   47.8   0.0   1   1   3.3e-13   3.3e-13   47.7   0.0     1   129     1   128     1   132 0.92 -
A0A4R1NC57_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     3e-13   47.8   0.0   1   1   3.6e-13   3.6e-13   47.6   0.0     1   133     1   132     1   135 0.93 -
