#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
I3D948_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   9.2e-18   62.5   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1     8   144     8   139     5   141 0.85 -
A0A0A7MGE3_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.3e-18   62.4   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1     8   144     8   139     5   141 0.85 -
A0A380U3V1_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.3e-18   62.4   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1     8   144     8   139     5   141 0.85 -
A0A3S4YC34_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.3e-18   62.4   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1     8   144     8   139     5   141 0.85 -
A0A3S4ZYD7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.3e-18   62.4   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1     8   144     8   139     5   141 0.85 -
A0A828PP68_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.3e-18   62.4   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1     8   144     8   139     5   141 0.85 -
K0FYR4_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   9.3e-18   62.4   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1     8   144     8   139     5   141 0.85 -
E6KZ66_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   9.5e-18   62.4   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1    17   144    17   139     5   141 0.80 -
A0A086WW51_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.6e-18   62.4   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2    18   144    18   141     4   143 0.82 -
A0A097QPE6_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.6e-18   62.4   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2    18   144    18   141     4   143 0.82 -
A0A649YU46_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.6e-18   62.4   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2    18   144    18   141     4   143 0.82 -
A0A6B8NAG8_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.6e-18   62.4   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2    18   144    18   141     4   143 0.82 -
A0A6H2F879_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.7e-18   62.4   0.4   1   1   7.6e-17   7.6e-17   59.5   0.4    21   144    22   139     3   141 0.78 -
A0A1B1E8Y0_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.7e-18   62.4   0.1   1   1   1.5e-17   1.5e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A3B7CUP5_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.7e-18   62.4   0.1   1   1   1.5e-17   1.5e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A0D0H255_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    16   144    16   139     5   141 0.85 -
A0A0E1SMA7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    16   144    16   139     5   141 0.85 -
A0A2S9RZL9_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    16   144    16   139     5   141 0.85 -
A0A7H5FVK0_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    16   144    16   139     5   141 0.85 -
A0A806E4U7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    16   144    16   139     5   141 0.85 -
A0A8D4RJ10_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    16   144    16   139     5   141 0.85 -
A4N5X9_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    16   144    16   139     5   141 0.85 -
A0A7X8TTD1_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.1   1   1   1.4e-17   1.4e-17   61.8   0.1    19   144    19   141     6   143 0.81 -
A0A6G9JVA3_class_2_c2_domain -            131 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   1.0   1   1   6.9e-17   6.9e-17   59.6   1.0    23   144    14   129     3   131 0.87 -
A0A2T0V9A2_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    21   144    12   131     2   133 0.84 -
U3AB50_class_2_c2_domain     -            134 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0    23   144    14   132     3   134 0.82 -
A0A502LD46_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.0   1   1   1.4e-17   1.4e-17   61.8   0.0    16   144    16   139     5   141 0.84 -
A0A511USD8_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.3e-17   1.3e-17   61.9   0.1     6   144     6   140     3   142 0.86 -
E8KFT6_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A0D1DV05_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A0D1GNJ3_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A2R9VJ58_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A2S1MDW7_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A7H5CRI9_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A7Y0X8C1_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
S5IY35_class_2_c2_domain     -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A369ZRQ4_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
I2NMT5_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A4P7CJP1_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A084F0S4_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A1T0A430_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A2U8FH30_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A328C1J9_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A4V0IAU6_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A4V0II61_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A6G6HT20_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A806J0W7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A836YZD2_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A859II82_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
C5S503_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
U4SHI0_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1     8   144     8   139     5   141 0.85 -
A0A3E1IHA8_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     4   143 0.81 -
A0A0B7J3S4_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2    19   144    19   141     5   143 0.79 -
A0A2T3QR58_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2    19   144    19   141     5   143 0.79 -
A0A2N4UMN2_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.4e-17   1.4e-17   61.9   0.2    19   144    19   141     5   143 0.79 -
A0A2T3MBS3_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.4e-17   1.4e-17   61.9   0.2    19   144    19   141     5   143 0.79 -
A0A2E9LZ35_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.5e-17   1.5e-17   61.8   0.2    15   144     5   130     2   132 0.89 -
A0A846QY85_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.3e-17   1.3e-17   62.0   0.1    21   144    11   131     2   133 0.79 -
A0A1R4B3X8_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.3e-17   1.3e-17   61.9   0.1    18   144    18   141     5   143 0.82 -
A0A8E1QLX9_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.4e-17   1.4e-17   61.8   0.0    16   144    16   139     5   141 0.85 -
A3YCF4_class_2_c2_domain     -            142 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.4e-17   1.4e-17   61.9   0.1     6   144     6   140     3   142 0.82 -
A0A0B9H643_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    18   144    18   141     4   143 0.80 -
A0A0C5WV72_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    18   144    18   141     4   143 0.80 -
A0A854D354_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.5e-17   1.5e-17   61.7   0.0    16   144    16   139     5   141 0.85 -
A0A1T5I5U4_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.4e-17   1.4e-17   61.8   0.2    19   144    19   141     6   143 0.79 -
A0A7Y3Q3X3_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.4e-17   1.4e-17   61.8   0.1    20   144    20   141     5   143 0.82 -
A0A7Y3VWP4_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.4e-17   1.4e-17   61.8   0.1    20   144    20   141     5   143 0.82 -
A0A5C6QPC0_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.6   1   1   1.4e-17   1.4e-17   61.8   0.6    21   144    21   140     4   142 0.87 -
A0A193KFE0_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.5e-17   1.5e-17   61.7   0.2    19   144    19   141     4   143 0.80 -
A0A511QWC3_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.5e-17   1.5e-17   61.7   0.2    19   144    19   141     4   143 0.80 -
A0A7Y4A8Z0_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.5e-17   1.5e-17   61.8   0.2    18   144    18   141     4   143 0.80 -
A0A112WL03_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    16   144    16   139     5   141 0.85 -
A0A8G1T5N7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    16   144    16   139     5   141 0.85 -
A0A5N4FR39_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.4e-17   1.4e-17   61.9   0.2    21   144    20   140     5   142 0.80 -
U3B5Z1_class_2_c2_domain     -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.6e-17   1.6e-17   61.7   0.2    19   144    19   141     4   143 0.80 -
A0A6N3LE62_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.8e-17   1.8e-17   61.5   0.1    19   144    19   141     4   143 0.81 -
U4DV99_class_2_c2_domain     -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.8e-17   1.8e-17   61.5   0.1    19   144    19   141     4   143 0.81 -
U4K9S8_class_2_c2_domain     -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.8e-17   1.8e-17   61.5   0.1    19   144    19   141     4   143 0.81 -
A0A7Y3QH35_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    19   144    19   141     5   143 0.82 -
A0A380TLW2_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   2.2e-17   2.2e-17   61.3   0.1     8   144     8   139     5   141 0.85 -
A0A2T3N7R0_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.8e-17   1.8e-17   61.5   0.1    18   144    18   141     4   143 0.80 -
A0A1E4ZV76_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.4e-17   1.4e-17   61.8   0.0    21   144    12   131     2   133 0.85 -
A0A2E7TN71_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.1   0.1   1   1   1.4e-17   1.4e-17   61.9   0.1    21   144    11   131     2   133 0.82 -
A0A2T3HVU2_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.2   1   1   1.5e-17   1.5e-17   61.8   0.2    19   144    19   141     5   143 0.79 -
A0A2T3IFA0_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.2   1   1   1.5e-17   1.5e-17   61.8   0.2    19   144    19   141     5   143 0.79 -
A0A7Y3ZTW2_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    18   144    18   141     4   143 0.81 -
A0A7L9S7B7_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.4   1   1   2.8e-17   2.8e-17   60.9   0.4     7   144     7   140     3   142 0.86 -
A0A1Y6MLB1_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.2   1   1   1.5e-17   1.5e-17   61.8   0.2    19   144    19   141     5   143 0.79 -
A0A0F2IJ07_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    19   144    19   141     4   143 0.81 -
A0A151JIK1_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    19   144    19   141     4   143 0.81 -
A0A151KZB5_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    19   144    19   141     4   143 0.81 -
A0A7T0RTQ3_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    19   144    19   141     4   143 0.81 -
A0A8J6Q8Q8_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   61.9   0.0    21   144    11   131     2   133 0.87 -
A0A0C3ENE9_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   130     2   132 0.86 -
A0A1J8PDE3_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   130     2   132 0.86 -
A0A653MS03_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   130     2   132 0.86 -
A0A6B8QMC6_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   130     2   132 0.86 -
A0A7Y6V4W7_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   130     2   132 0.86 -
L9U9T0_class_2_c2_domain     -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   130     2   132 0.86 -
A0A7Y3ZXX6_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    11   144    11   141     4   143 0.82 -
A0A7W2IUZ3_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.6e-17   1.6e-17   61.6   0.1    20   144    20   141     5   143 0.81 -
A0A1A8TS13_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    12   131     2   133 0.88 -
A0A1Y5D3Z0_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   1.2   1   1   1.5e-17   1.5e-17   61.8   1.2    21   144    21   140     4   142 0.84 -
A0A3E0UAE2_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.2   1   1   2.3e-17   2.3e-17   61.2   0.2    17   144    17   140     5   142 0.88 -
A0A0M0HMG7_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.9e-17   1.9e-17   61.4   0.1    19   144    19   141     4   143 0.81 -
A0A090RC84_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    17   144    17   141     4   143 0.80 -
A0A7Z2T540_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.7e-17   1.7e-17   61.6   0.1    17   144    17   141     4   143 0.80 -
A0A5D0HV60_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.4e-17   1.4e-17   61.8   0.0    23   144    14   132     3   134 0.83 -
A0A1Y6MNS5_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.6e-17   1.6e-17   61.7   0.1    19   144    19   141     5   143 0.79 -
A0A1Y5HJD9_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.0   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   130     2   132 0.84 -
A0A430KRU6_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.0   0.0   1   1   1.6e-17   1.6e-17   61.7   0.0    21   144    12   131     2   133 0.85 -
A0A1J4QTV3_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.0   0.1   1   1     2e-17     2e-17   61.4   0.1     7   144     7   141     3   143 0.83 -
A0A850JZV9_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.0   0.1   1   1   1.8e-17   1.8e-17   61.5   0.1    19   144    19   141     4   143 0.81 -
A0A6I2MR04_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.0   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0    21   144    11   131     2   133 0.84 -
A0A1H5VHI7_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.3e-17   62.0   0.0   1   1   1.6e-17   1.6e-17   61.7   0.0    21   144    12   131     2   133 0.86 -
A0A7X8N9W2_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.3e-17   62.0   0.3   1   1   1.6e-17   1.6e-17   61.7   0.3    16   144     6   132     2   134 0.84 -
A0A4R1J815_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.3e-17   62.0   0.0   1   1   2.2e-17   2.2e-17   61.2   0.0    16   144     7   131     1   133 0.86 -
A0A1C3JRN8_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.3e-17   62.0   0.0   1   1   1.6e-17   1.6e-17   61.7   0.0    21   144    11   130     2   132 0.87 -
A0A837B0J9_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.3e-17   62.0   0.1   1   1   2.4e-17   2.4e-17   61.1   0.1     8   144     8   139     5   141 0.85 -
A0A1Q9GT55_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.3e-17   62.0   0.2   1   1   2.1e-17   2.1e-17   61.3   0.2    18   144    18   141     5   143 0.81 -
A0A365TS40_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.3e-17   62.0   0.0   1   1   1.7e-17   1.7e-17   61.6   0.0    21   144    12   131     2   133 0.85 -
A0A368LK59_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.3e-17   61.9   0.2   1   1   1.7e-17   1.7e-17   61.6   0.2     6   144     6   141     3   143 0.82 -
A0A1G8DC53_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.3e-17   61.9   0.2   1   1   1.8e-17   1.8e-17   61.5   0.2    19   144    19   141     4   143 0.81 -
A0A6H2F9Q0_class_2_c2_domain -            130 kari_class_1_swissprot_c1_domains -            146   1.3e-17   61.9   0.3   1   1   3.5e-17   3.5e-17   60.6   0.3    21   144    11   128     2   130 0.85 -
A0A3Q9GFA7_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.9   0.2   1   1   2.2e-17   2.2e-17   61.2   0.2    23   144    23   140     7   142 0.89 -
C9P8Z9_class_2_c2_domain     -            143 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.9   0.1   1   1     2e-17     2e-17   61.3   0.1    19   144    19   141     5   143 0.81 -
A0A177Y3R7_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.9   0.1   1   1   2.3e-17   2.3e-17   61.2   0.1    10   144     9   140     3   142 0.82 -
A0A858R1G7_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.9   0.0   1   1   1.8e-17   1.8e-17   61.5   0.0    21   144    12   131     2   133 0.86 -
A0A3B9NSD5_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.8   0.2   1   1   3.5e-17   3.5e-17   60.6   0.2    15   144     5   131     2   133 0.82 -
C9QBY6_class_2_c2_domain     -            134 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.8   0.0   1   1   2.1e-17   2.1e-17   61.3   0.0    17   144     8   132     2   134 0.82 -
A0A0H2ML95_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.8   0.1   1   1   2.3e-17   2.3e-17   61.2   0.1    10   144     9   140     3   142 0.82 -
A0A178JAS4_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.8   0.1   1   1   2.3e-17   2.3e-17   61.2   0.1    10   144     9   140     3   142 0.82 -
A0A7Y3Y838_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.8   0.1   1   1   2.3e-17   2.3e-17   61.2   0.1    10   144     9   140     3   142 0.82 -
A0A7Y4FNV9_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.4e-17   61.8   0.1   1   1   2.3e-17   2.3e-17   61.2   0.1    10   144     9   140     3   142 0.82 -
